,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
304041,116979,166514,1507313167094,4,3,2,1,21,2
304042,116979,166050,1507313197094,4,3,2,1,21,2
304199,119580,156942,1507311949579,4,1,17,1,12,5
304200,119580,97081,1507311979579,4,1,17,1,12,5
304209,116956,123289,1507312019045,4,3,20,1,27,2
304210,116956,95977,1507312049045,4,3,20,1,27,2
304249,183238,124194,1507312146008,4,1,17,1,13,1
304250,183238,123289,1507312176008,4,1,17,1,13,1
304254,116951,123614,1507313624725,4,1,17,1,5,2
304255,116951,124177,1507313655276,4,1,17,1,5,1
304256,116951,123818,1507313685276,4,1,17,1,5,1
304391,122822,58891,1507312195455,4,1,17,1,9,2
304392,122822,95977,1507312350299,4,1,17,1,9,2
304393,122822,182256,1507312380299,4,1,17,1,9,2
304498,116910,206315,1507312310527,4,1,17,1,24,1
304499,116910,157313,1507312413217,4,1,17,1,24,1
304500,116910,49204,1507312857582,4,1,17,1,24,1
304501,116910,166262,1507313142495,4,1,17,1,24,1
304502,116910,36080,1507313287452,4,1,17,1,24,1
304503,116910,71550,1507313317452,4,1,17,1,24,1
304559,134357,283392,1507312264201,4,1,17,1,6,2
304560,134357,123289,1507312555341,4,1,17,1,6,2
304561,134357,124177,1507312585341,4,1,17,1,6,2
304575,163764,208473,1507312233456,4,1,17,1,21,6
304576,163764,119192,1507312477692,4,1,17,1,21,6
304577,163764,144879,1507313625024,4,1,17,1,21,1
304578,163764,214109,1507313665845,4,1,17,1,21,1
304579,163764,124194,1507313675841,4,1,17,1,21,1
304580,163764,123289,1507313705841,4,1,17,1,21,1
304591,164390,214109,1507320376433,4,1,17,1,21,1
304592,164390,124176,1507320387137,4,1,17,1,21,1
304593,164390,124350,1507320392476,4,1,17,1,21,1
304594,164390,293050,1507320422655,4,1,17,1,21,1
304595,164390,182776,1507320440482,4,1,17,1,21,1
304596,164390,338340,1507320451406,4,1,17,1,21,1
304597,164390,124194,1507320765519,4,1,17,1,21,1
304598,164390,128957,1507320781747,4,1,17,1,21,1
304599,164390,124734,1507320783745,4,1,17,1,21,1
304600,164390,293062,1507320791403,4,1,17,1,21,1
304601,164390,118391,1507320799852,4,1,17,1,21,1
304602,164390,123290,1507320811327,4,1,17,1,21,1
304603,164390,283391,1507321863911,4,1,17,1,21,1
304604,164390,224975,1507321914688,4,1,17,1,21,1
304605,164390,282964,1507321931468,4,1,17,1,21,1
304606,164390,124337,1507321961468,4,1,17,1,21,1
304616,116894,128138,1507312243168,4,1,17,1,8,5
304617,116894,128048,1507312273895,4,1,17,1,8,1
304618,116894,236444,1507312765686,4,1,17,1,8,1
304619,116894,59228,1507312795686,4,1,17,1,8,1
304674,116886,95977,1507313146450,4,1,17,1,13,2
304675,116886,208057,1507313408678,4,1,17,1,13,1
304676,116886,118391,1507314025482,4,1,17,1,13,1
304677,116886,293062,1507314665888,4,1,17,1,13,1
304678,116886,128957,1507315068482,4,1,17,1,13,1
304679,116886,225124,1507315121731,4,1,17,1,13,1
304680,116886,209200,1507315151731,4,1,17,1,13,1
304694,116880,58891,1507312708338,4,1,17,1,8,1
304695,116880,96947,1507312936409,4,1,17,1,8,1
304696,116880,124734,1507312966409,4,1,17,1,8,1
304697,192784,182256,1507313545736,4,1,17,1,4,2
304698,192784,95977,1507313575736,4,1,17,1,4,2
304754,162996,58891,1507312482127,4,1,17,1,19,2
304755,162996,182256,1507312496114,4,1,17,1,19,2
304756,162996,124194,1507312520039,4,1,17,1,19,2
304757,162996,124177,1507312522953,4,1,17,1,19,2
304758,162996,236951,1507312524342,4,1,17,1,19,2
304759,162996,236444,1507312554342,4,1,17,1,19,2
304839,116854,124176,1507315166209,4,1,17,1,21,2
304840,116854,205973,1507315196209,4,1,17,1,21,2
304924,141039,123289,1507312489507,4,1,17,1,9,2
304925,141039,123290,1507312568902,4,1,17,1,9,1
304926,141039,124352,1507312582666,4,1,17,1,9,1
304927,141039,123818,1507312591994,4,1,17,1,9,1
304928,141039,123757,1507312621994,4,1,17,1,9,1
304941,116835,123289,1507312470826,4,3,20,1,20,6
304942,116835,124177,1507312555960,4,3,20,1,20,1
304943,116835,124228,1507312585960,4,3,20,1,20,1
304990,116827,123289,1507312574470,4,1,17,1,25,2
304991,116827,123614,1507312604470,4,1,17,1,25,2
305081,116811,205973,1507316047704,4,1,17,1,25,6
305082,116811,286209,1507319410760,4,1,17,1,25,2
305083,116811,124176,1507319440760,4,1,17,1,25,2
305115,150432,123564,1507312679479,4,1,17,1,9,1
305116,150432,124734,1507312707211,4,1,17,1,9,1
305117,150432,320565,1507313040405,4,1,17,1,9,1
305118,150432,293062,1507313107793,4,1,17,1,9,1
305119,150432,331737,1507313186815,4,1,17,1,9,1
305120,150432,118391,1507313390913,4,1,17,1,9,1
305121,150432,83668,1507313490632,4,1,17,1,9,1
305122,150432,84084,1507313536607,4,1,17,1,9,1
305123,150432,198817,1507313566607,4,1,17,1,9,1
305145,183845,58891,1507312655174,4,1,17,1,5,2
305146,183845,293062,1507312685174,4,1,17,1,5,2
305186,116791,123289,1507312636007,4,1,17,1,7,2
305187,116791,123290,1507312816418,4,1,17,1,7,1
305188,116791,123818,1507312865309,4,1,17,1,7,1
305189,116791,123614,1507312895309,4,1,17,1,7,1
305221,116784,123289,1507312670518,4,1,17,1,25,2
305222,116784,123290,1507312709627,4,1,17,1,25,1
305223,116784,124352,1507312723942,4,1,17,1,25,1
305224,116784,123818,1507312753942,4,1,17,1,25,1
305246,132375,205973,1507313265851,4,1,17,1,25,2
305247,132375,158915,1507313295851,4,1,17,1,25,2
305265,174974,33700,1507312843475,4,1,17,1,9,5
305266,174974,88135,1507312873475,4,1,17,1,9,5
305334,116774,199129,1507312848748,4,1,17,1,10,1
305335,116774,293062,1507313069320,4,1,17,1,10,1
305336,116774,145514,1507315788856,4,1,17,1,10,1
305337,116774,62464,1507315818856,4,1,17,1,10,1
305409,116762,208473,1507312761838,4,1,17,1,25,2
305410,116762,207797,1507312791838,4,1,17,1,25,2
305424,198615,123614,1507313050054,4,1,17,1,25,2
305425,198615,124350,1507313090244,4,1,17,1,25,1
305426,198615,140985,1507313120244,4,1,17,1,25,1
305477,116750,283392,1507312885098,4,1,17,1,24,2
305478,116750,70499,1507312915098,4,1,17,1,24,2
305516,116744,111133,1507312850065,4,1,17,1,10,5
305517,116744,111931,1507312880065,4,1,17,1,10,5
305598,161714,124176,1507316004447,4,1,17,1,13,2
305599,161714,123290,1507316053886,4,1,17,1,13,1
305600,161714,123818,1507316094760,4,1,17,1,13,1
305601,161714,124352,1507316111073,4,1,17,1,13,1
305602,161714,128957,1507316142184,4,1,17,1,13,1
305603,161714,129373,1507316172184,4,1,17,1,13,1
305648,186599,214221,1507312949972,4,1,17,1,25,1
305649,186599,283722,1507313035612,4,1,17,1,25,1
305650,186599,284422,1507313069795,4,1,17,1,25,1
305651,186599,123289,1507313099795,4,1,17,1,25,1
305765,116706,123614,1507313037810,4,3,2,1,25,2
305766,116706,182256,1507313067810,4,3,2,1,25,2
305811,198990,233410,1507313235326,4,1,17,1,21,1
305812,198990,124194,1507313555560,4,1,17,1,21,2
305813,198990,236951,1507313731746,4,1,17,1,21,2
305814,198990,235804,1507313761746,4,1,17,1,21,2
305847,188248,208473,1507313300865,4,1,17,1,25,2
305848,188248,182256,1507313330865,4,1,17,1,25,2
305895,153748,182256,1507315023012,4,1,17,1,21,2
305896,153748,338340,1507315053012,4,1,17,1,21,2
305915,155627,338340,1507321326423,4,1,17,1,25,2
305916,155627,336314,1507321356423,4,1,17,1,25,2
306003,116671,236189,1507313352422,4,3,2,1,21,1
306004,116671,244718,1507313565292,4,3,2,1,21,1
306005,116671,245045,1507313595292,4,3,2,1,21,1
306039,116661,123289,1507313209061,4,3,20,1,19,2
306040,116661,182256,1507313460588,4,3,20,1,19,2
306041,116661,124194,1507314355311,4,3,20,1,19,2
306042,116661,236444,1507314385311,4,3,20,1,19,2
306119,116645,70335,1507314298168,4,1,17,1,8,1
306120,116645,73366,1507314328168,4,1,17,1,8,1
306126,158162,140583,1507313465541,4,1,17,1,21,5
306127,158162,58891,1507314732678,4,1,17,1,21,2
306128,158162,85515,1507314762678,4,1,17,1,21,2
306203,147775,202598,1507313328738,4,3,20,1,25,1
306204,147775,207797,1507313358738,4,3,20,1,25,1
306226,116622,205973,1507313398351,4,3,2,1,6,2
306227,116622,236951,1507313428351,4,3,2,1,6,2
306254,116617,72221,1507313365986,4,3,2,1,25,7
306255,116617,2215,1507313748353,4,3,2,1,25,1
306256,116617,3712,1507313778353,4,3,2,1,25,1
306356,139796,123289,1507313474042,4,3,2,1,13,2
306357,139796,123290,1507313504042,4,3,2,1,13,2
306405,116597,123289,1507313540460,4,3,2,1,16,2
306406,116597,123290,1507313599380,4,3,2,1,16,1
306407,116597,124352,1507313629380,4,3,2,1,16,1
306417,116596,123289,1507313503004,4,1,17,1,17,2
306418,116596,123290,1507313669949,4,1,17,1,17,1
306419,116596,123818,1507313800152,4,1,17,1,17,1
306420,116596,124352,1507313900660,4,1,17,1,17,1
306421,116596,123757,1507313935015,4,1,17,1,17,1
306422,116596,293062,1507314090385,4,1,17,1,17,1
306423,116596,331737,1507314120385,4,1,17,1,17,1
306474,116590,310546,1507313511127,4,3,2,1,25,5
306475,116590,310613,1507313541127,4,3,2,1,25,5
306476,194660,95977,1507314406804,4,1,17,1,5,1
306477,194660,123757,1507314436804,4,1,17,1,5,1
306659,116561,123289,1507313658781,4,1,17,1,25,6
306660,116561,123757,1507313759892,4,1,17,1,25,1
306661,116561,123818,1507313771568,4,1,17,1,25,1
306662,116561,124352,1507313776484,4,1,17,1,25,1
306663,116561,123290,1507313806484,4,1,17,1,25,1
306671,133350,123614,1507313717886,4,3,2,1,25,2
306672,133350,123289,1507313747886,4,3,2,1,25,2
306725,116555,283392,1507313883316,4,1,17,1,20,2
306726,116555,95977,1507313913316,4,1,17,1,20,2
306768,116547,224763,1507313756775,4,1,17,1,7,1
306769,116547,292621,1507313786775,4,1,17,1,7,1
306892,181388,224763,1507313855311,4,1,17,1,13,2
306893,181388,124176,1507313885311,4,1,17,1,13,2
306992,133243,124176,1507315060252,4,1,17,1,13,2
306993,133243,123826,1507320580508,4,1,17,1,13,2
306994,133243,123564,1507322195232,4,1,17,1,13,2
306995,133243,124194,1507322225232,4,1,17,1,13,2
307035,121816,124350,1507314095807,4,1,17,1,13,1
307036,121816,123289,1507314125807,4,1,17,1,13,1
307037,116501,124194,1507313997695,4,1,17,1,5,1
307038,116501,123757,1507314027695,4,1,17,1,5,1
307057,140181,182256,1507316401166,4,1,17,1,16,2
307058,140181,338340,1507316431166,4,1,17,1,16,2
307092,116491,124350,1507314070381,4,1,17,1,25,1
307093,116491,123289,1507314170998,4,1,17,1,25,1
307094,116491,141491,1507314200998,4,1,17,1,25,1
307144,116478,283392,1507315011702,4,1,17,1,9,2
307145,116478,182256,1507315041702,4,1,17,1,9,2
307153,132435,123289,1507314070942,4,1,17,1,13,5
307154,132435,123290,1507314172105,4,1,17,1,13,1
307155,132435,124352,1507314214238,4,1,17,1,13,1
307156,132435,123818,1507314249380,4,1,17,1,13,1
307157,132435,123757,1507314279380,4,1,17,1,13,1
307181,116473,283392,1507316291996,4,1,17,1,21,2
307182,116473,338340,1507316321996,4,1,17,1,21,2
307415,116428,119099,1507315257145,4,1,17,1,11,1
307416,116428,293062,1507315282317,4,1,17,1,11,1
307417,116428,96947,1507315312317,4,1,17,1,11,1
307512,194867,95977,1507315859239,4,1,17,1,25,2
307513,194867,182256,1507315889239,4,1,17,1,25,2
307514,116408,95977,1507314569391,4,1,17,1,21,2
307515,116408,124194,1507314599391,4,1,17,1,21,2
307542,116401,208473,1507314458975,4,1,17,1,13,2
307543,116401,205973,1507314488975,4,1,17,1,13,2
307576,116397,95977,1507314535699,4,1,17,1,25,2
307577,116397,97081,1507314565699,4,1,17,1,25,2
307675,116379,124176,1507316880284,4,1,17,1,13,2
307676,116379,124350,1507316910284,4,1,17,1,13,2
307756,116366,124228,1507314610490,4,3,20,1,25,6
307757,116366,123757,1507314670231,4,3,20,1,25,1
307758,116366,123290,1507314700231,4,3,20,1,25,1
307816,116354,195007,1507314798613,4,1,17,1,17,1
307817,116354,194524,1507314828613,4,1,17,1,17,1
307818,116353,124350,1507314725326,4,1,17,1,8,1
307819,116353,123289,1507314755326,4,1,17,1,8,1
307953,193481,42807,1507314820844,4,1,17,1,25,5
307954,193481,281768,1507316768966,4,1,17,1,25,5
307955,193481,286412,1507318703242,4,1,17,1,25,5
307956,193481,286420,1507318785314,4,1,17,1,25,1
307957,193481,286410,1507318815314,4,1,17,1,25,1
308049,116303,123614,1507315026721,4,3,20,1,21,2
308050,116303,124194,1507315056721,4,3,20,1,21,2
308053,153844,338340,1507319029165,4,3,20,1,12,2
308054,153844,293050,1507319192756,4,3,20,1,12,2
308055,153844,286209,1507319222756,4,3,20,1,12,2
308073,168860,123289,1507314965877,4,1,17,1,16,1
308074,168860,158114,1507314995877,4,1,17,1,16,1
308090,118539,124350,1507315004352,4,1,17,1,8,1
308091,118539,272242,1507315034352,4,1,17,1,8,1
308092,116293,224763,1507314948358,4,3,2,1,20,2
308093,116293,96947,1507314978358,4,3,2,1,20,2
308120,116285,236444,1507315143369,4,1,17,1,21,1
308121,116285,357940,1507315173369,4,1,17,1,21,1
308242,190312,338320,1507315079411,4,3,19,1,25,7
308243,190312,293062,1507315266026,4,3,19,1,25,7
308244,190312,331737,1507315338706,4,3,19,1,25,7
308245,190312,124734,1507315368706,4,3,19,1,25,7
308320,116250,214109,1507317020048,4,1,17,1,25,2
308321,116250,338340,1507317050048,4,1,17,1,25,2
308368,124490,124350,1507315250938,4,1,17,1,16,1
308369,124490,123289,1507315280938,4,1,17,1,16,1
308375,185287,208473,1507315174604,4,1,17,1,25,2
308376,185287,272242,1507315228752,4,1,17,1,25,2
308377,185287,224763,1507315258752,4,1,17,1,25,2
308459,141701,182256,1507315321988,4,1,17,1,15,1
308460,141701,181914,1507316581205,4,1,17,1,15,1
308461,141701,321371,1507316611205,4,1,17,1,15,1
308467,123547,320405,1507315333966,4,1,17,1,25,1
308468,123547,320620,1507315363966,4,1,17,1,25,1
308518,116223,141491,1507315421873,4,1,17,1,13,1
308519,116223,128957,1507315600185,4,1,17,1,13,1
308520,116223,293062,1507315630185,4,1,17,1,13,1
308593,116210,123818,1507315553346,4,3,2,1,25,1
308594,116210,124352,1507315579480,4,3,2,1,25,1
308595,116210,123757,1507315607862,4,3,2,1,25,1
308596,116210,123290,1507315637862,4,3,2,1,25,1
308602,170324,123289,1507315616910,4,3,2,1,27,1
308603,170324,293062,1507315646910,4,3,2,1,27,1
308609,116206,124176,1507315382985,4,3,20,10,28,2
308610,116206,283392,1507315412985,4,3,20,10,28,2
308660,116197,272242,1507316116480,4,3,2,1,22,2
308661,116197,224975,1507316146480,4,3,2,1,22,2
308662,135699,283392,1507315437839,4,1,17,1,25,1
308663,135699,198817,1507315467839,4,1,17,1,25,1
308667,196642,301105,1507315770992,4,1,17,1,24,1
308668,196642,96947,1507316188788,4,1,17,1,24,1
308669,196642,159582,1507316218788,4,1,17,1,24,1
308692,116190,124176,1507315434643,4,1,17,1,13,2
308693,116190,124748,1507315464643,4,1,17,1,13,2
308706,177729,124176,1507315688809,4,1,17,1,18,1
308707,177729,123289,1507315697749,4,1,17,1,18,1
308708,177729,224763,1507315727749,4,1,17,1,18,1
308733,121113,95977,1507315781618,4,1,17,1,24,2
308734,121113,124194,1507316272415,4,1,17,1,24,2
308735,121113,182256,1507316302415,4,1,17,1,24,2
308935,116144,283392,1507315780526,4,1,17,1,13,2
308936,116144,124749,1507315810526,4,1,17,1,13,2
309063,116119,338340,1507317489939,4,1,17,1,19,2
309064,116119,336314,1507317519939,4,1,17,1,19,2
309160,116101,124176,1507315770914,4,1,17,1,24,2
309161,116101,95977,1507315800914,4,1,17,1,24,2
309197,150692,95977,1507315807175,4,1,17,1,25,2
309198,150692,293050,1507319378499,4,1,17,1,25,2
309199,150692,124194,1507319408499,4,1,17,1,25,2
309200,116089,272242,1507315777202,4,3,20,1,25,2
309201,116089,158915,1507315807202,4,3,20,1,25,2
309253,116079,208473,1507315817979,4,1,13,1,8,2
309254,116079,283392,1507315847979,4,1,13,1,8,2
309391,194010,214109,1507315968156,4,1,17,1,12,2
309392,194010,157702,1507316564004,4,1,17,1,12,1
309393,194010,166262,1507316628233,4,1,17,1,12,1
309394,194010,215861,1507316648464,4,1,17,1,12,1
309395,194010,166204,1507316961801,4,1,17,1,12,1
309396,194010,216379,1507317078771,4,1,17,1,12,1
309397,194010,119099,1507317262023,4,1,17,1,12,1
309398,194010,123955,1507317616652,4,1,17,1,12,1
309399,194010,298158,1507317717162,4,1,17,1,12,1
309400,194010,168623,1507317873392,4,1,17,1,12,1
309401,194010,276970,1507317905452,4,1,17,1,12,1
309402,194010,293301,1507317953165,4,1,17,1,12,1
309403,194010,283391,1507318114350,4,1,17,1,12,1
309404,194010,42787,1507318184162,4,1,17,1,12,1
309405,194010,9142,1507318214162,4,1,17,1,12,1
309453,116043,283392,1507315990016,4,1,17,1,25,2
309454,116043,214710,1507316020016,4,1,17,1,25,2
309606,116019,124176,1507318348986,4,1,17,1,20,1
309607,116019,123909,1507318378986,4,1,17,1,20,1
309654,116012,286209,1507317185101,4,1,17,1,20,2
309655,116012,338340,1507319593626,4,1,17,1,20,2
309656,116012,123826,1507319623626,4,1,17,1,20,2
309671,194603,124176,1507316101415,4,1,17,1,9,2
309672,194603,123818,1507316131415,4,1,17,1,9,2
309681,116008,124177,1507316775205,4,1,17,1,2,2
309682,116008,124748,1507316922981,4,1,17,1,2,1
309683,116008,123289,1507317093160,4,1,17,1,2,1
309684,116008,124350,1507317123160,4,1,17,1,2,1
309924,115965,272242,1507316252699,4,1,13,1,16,2
309925,115965,124176,1507316346116,4,1,13,1,16,2
309926,115965,124748,1507316376116,4,1,13,1,16,2
309934,115963,272242,1507316262213,2,4,2,1,24,2
309935,115963,100929,1507316788538,2,4,2,1,24,1
309936,115963,321371,1507316818538,2,4,2,1,24,1
310034,115948,286209,1507318310000,4,1,17,7,28,2
310035,115948,215861,1507318623789,4,1,17,7,28,1
310036,115948,236951,1507318653789,4,1,17,7,28,1
310074,117924,124176,1507316350442,4,1,17,1,13,2
310075,117924,124748,1507316380442,4,1,17,1,13,2
310085,198235,338340,1507319671399,4,1,17,1,21,2
310086,198235,293050,1507319701399,4,1,17,1,21,2
310162,191844,250102,1507316449052,4,3,2,1,21,1
310163,191844,250876,1507316479052,4,3,2,1,21,1
310283,115905,70195,1507318803016,4,1,17,1,11,5
310284,115905,124176,1507318871195,4,1,17,1,11,1
310285,115905,118391,1507318947879,4,1,17,1,11,1
310286,115905,293062,1507319050252,4,1,17,1,11,1
310287,115905,198817,1507319080252,4,1,17,1,11,1
310362,115895,224763,1507316525554,4,1,17,1,13,2
310363,115895,293062,1507316555554,4,1,17,1,13,2
310376,115890,208473,1507316530191,4,1,17,1,25,2
310377,115890,124176,1507316560191,4,1,17,1,25,2
310421,115883,124176,1507316584846,4,1,17,1,13,2
310422,115883,182256,1507316614846,4,1,17,1,13,2
310624,115851,124176,1507316773786,4,1,17,1,2,2
310625,115851,123909,1507316803786,4,1,17,1,2,2
310713,159644,96480,1507326178377,4,1,17,1,12,2
310714,159644,338340,1507326208377,4,1,17,1,12,2
310747,155937,255620,1507316836507,4,1,17,1,19,1
310748,155937,195891,1507316866507,4,1,17,1,19,1
310773,115822,202712,1507319781197,4,1,17,1,21,1
310774,115822,209817,1507319811197,4,1,17,1,21,1
310857,115815,95977,1507316915478,4,1,17,1,25,2
310858,115815,338340,1507316945478,4,1,17,1,25,2
310980,185688,214109,1507317013244,4,1,17,1,5,2
310981,185688,214139,1507317066052,4,1,17,1,5,1
310982,185688,338340,1507317096052,4,1,17,1,5,1
310992,115792,39887,1507318173244,4,1,17,1,25,5
310993,115792,39763,1507318203244,4,1,17,1,25,5
311028,130486,124176,1507317094676,4,3,2,1,14,1
311029,130486,123909,1507317124676,4,3,2,1,14,1
311056,115780,338340,1507318152425,4,1,17,1,13,2
311057,115780,124176,1507320677255,4,1,17,1,13,2
311058,115780,124350,1507320766480,4,1,17,1,13,1
311059,115780,123826,1507320796480,4,1,17,1,13,1
311086,172351,141491,1507317039379,4,3,2,1,5,2
311087,172351,293062,1507317069379,4,3,2,1,5,2
311094,194910,331019,1507317229570,4,1,17,1,25,1
311095,194910,293062,1507317259570,4,1,17,1,25,1
311185,161669,338340,1507318168691,4,1,17,1,8,2
311186,161669,293062,1507318228197,4,1,17,1,8,1
311187,161669,336414,1507318258197,4,1,17,1,8,1
311192,185339,214109,1507317614550,4,1,17,1,12,2
311193,185339,36400,1507317644550,4,1,17,1,12,2
311212,115745,124350,1507317083557,4,1,17,1,13,6
311213,115745,123290,1507317113557,4,1,17,1,13,6
311214,115744,124176,1507317134188,4,1,17,1,24,2
311215,115744,124748,1507317164188,4,1,17,1,24,2
311231,115742,272242,1507317150572,4,3,2,1,16,2
311232,115742,124176,1507317180572,4,3,2,1,16,2
311306,115726,305034,1507317477833,4,1,17,1,26,1
311307,115726,303963,1507317507833,4,1,17,1,26,1
311477,115698,123909,1507317283606,4,3,2,1,4,2
311478,115698,124734,1507317313606,4,3,2,1,4,2
311555,115686,30536,1507317296212,4,1,17,1,8,5
311556,115686,124734,1507317326212,4,1,17,1,8,5
311557,115685,124176,1507317328082,4,1,17,1,25,1
311558,115685,123289,1507317347981,4,1,17,1,25,1
311559,115685,313807,1507317377981,4,1,17,1,25,1
311612,115675,123289,1507317417895,4,1,17,1,24,1
311613,115675,313807,1507317567646,4,1,17,1,24,1
311614,115675,301105,1507317597646,4,1,17,1,24,1
311633,118343,124176,1507317390042,4,1,17,1,25,1
311634,118343,124177,1507317504977,4,1,17,1,25,1
311635,118343,300335,1507317534977,4,1,17,1,25,1
311677,115662,124176,1507317387065,4,3,2,1,25,2
311678,115662,124352,1507319489260,4,3,2,1,25,1
311679,115662,123757,1507319563364,4,3,2,1,25,1
311680,115662,123614,1507319593364,4,3,2,1,25,1
